track_id,x,y
535,46.312259674072266,411.91748046875
535,48.01110076904297,413.23651123046875
535,50.389312744140625,413.51080322265625
535,50.02239990234375,412.54278564453125
535,43.83687210083008,412.6022644042969
535,46.59844207763672,420.03143310546875
535,46.04222869873047,423.8209533691406
535,45.696842193603516,423.81243896484375
535,45.24729537963867,423.60406494140625
535,44.63091278076172,423.1659851074219
535,43.383968353271484,421.12738037109375
535,43.35740280151367,423.1248779296875
535,45.79330062866211,420.8264465332031
535,47.40373992919922,422.1026916503906
535,44.59050750732422,422.98583984375
535,45.15415573120117,422.9479064941406
535,45.91399002075195,423.2933349609375
535,45.54566192626953,423.37078857421875
535,43.389163970947266,423.06500244140625
535,42.543907165527344,423.338134765625
535,41.76971435546875,421.7420654296875
535,43.85812759399414,423.53369140625
535,42.156272888183594,421.6972961425781
535,44.943359375,419.55657958984375
535,45.16135787963867,425.43798828125
535,45.210899353027344,424.1829528808594
535,45.11021041870117,426.52008056640625
535,46.4398193359375,426.1689147949219
535,45.3716926574707,426.4589538574219
535,44.17315673828125,421.62554931640625
535,44.096221923828125,421.7840881347656
535,43.866111755371094,424.2701110839844
535,44.317787170410156,423.64410400390625
535,45.30046463012695,426.528076171875
535,45.21488571166992,425.872802734375
535,46.097293853759766,425.84320068359375
535,45.72026062011719,425.6651916503906
535,44.35560607910156,426.6583251953125
535,43.840538024902344,428.2927551269531
535,44.1196403503418,428.06640625
535,45.783653259277344,427.51177978515625
535,45.847251892089844,426.6082763671875
535,45.73948287963867,425.057373046875
535,42.56706237792969,422.0458984375
535,42.508052825927734,421.3988342285156
535,42.27136993408203,419.5560607910156
535,42.946624755859375,418.61541748046875
535,43.5739631652832,418.50506591796875
535,44.01631164550781,419.10601806640625
535,44.535194396972656,420.43377685546875
535,41.25236892700195,423.40423583984375
535,42.107784271240234,424.48419189453125
535,42.25012969970703,424.10430908203125
535,40.887672424316406,420.4183044433594
535,41.69936752319336,422.21783447265625
535,42.760765075683594,423.2602844238281
535,45.88515090942383,422.8710021972656
535,42.78290557861328,422.4036865234375
535,43.280792236328125,421.9818420410156
535,43.830650329589844,419.72235107421875
535,45.59908676147461,421.56536865234375
535,48.05089569091797,423.6416931152344
535,48.732940673828125,421.86383056640625
535,47.03834915161133,420.8897705078125
535,47.4443473815918,419.0580139160156
535,45.718017578125,421.08984375
535,48.294490814208984,421.1362609863281
535,47.365028381347656,420.3780212402344
535,47.714778900146484,421.9515380859375
535,48.07819747924805,421.85357666015625
535,49.807456970214844,415.3759765625
535,51.10564041137695,417.8408203125
535,55.55165100097656,409.501953125
535,52.71514129638672,406.6455078125
535,53.851341247558594,405.1519775390625
535,56.0240478515625,402.6998291015625
535,61.50479507446289,400.2508544921875
535,63.397186279296875,401.7292785644531
535,63.814735412597656,403.9443054199219
535,68.31883239746094,404.43511962890625
535,73.38883209228516,401.6923828125
535,73.8281478881836,398.9013671875
535,74.10310363769531,399.47601318359375
535,73.75916290283203,397.46343994140625
535,71.63693237304688,396.72320556640625
535,74.71268463134766,397.62591552734375
535,77.70769500732422,396.626953125
535,76.06590270996094,396.627197265625
535,75.61941528320312,396.6440734863281
535,74.36648559570312,396.3353576660156
535,74.34135437011719,396.9539794921875
535,73.06945037841797,395.81036376953125
535,74.51126098632812,395.1453552246094
535,73.51383972167969,391.49517822265625
535,73.0798110961914,393.22760009765625
535,72.73941802978516,390.4971923828125
535,72.40693664550781,391.18475341796875
535,72.68104553222656,391.067138671875
535,74.23774719238281,390.9224853515625
535,73.77618408203125,389.5242004394531
535,73.77051544189453,389.48638916015625
535,72.28128051757812,388.2756042480469
535,71.78529357910156,387.9007568359375
535,72.56687927246094,386.80303955078125
535,72.96805572509766,387.414306640625
535,72.82452392578125,385.401123046875
535,73.87956237792969,384.7755126953125
535,75.42291259765625,383.95098876953125
535,76.09798431396484,383.03057861328125
535,76.97904205322266,380.8507080078125
535,79.02479553222656,378.34307861328125
535,78.96501159667969,377.72784423828125
535,79.30274200439453,376.3966064453125
535,80.26179504394531,376.9239501953125
535,79.40531158447266,374.90020751953125
535,77.5728530883789,376.5160217285156
535,76.9493179321289,373.75250244140625
535,76.8594970703125,372.5087890625
535,74.27737426757812,376.89508056640625
535,71.90496826171875,374.58160400390625
535,72.20184326171875,380.0554504394531
535,69.0490493774414,377.2665710449219
535,68.84405517578125,375.1015625
535,69.25227355957031,373.10205078125
535,72.03910827636719,372.86517333984375
535,70.64495849609375,371.6343994140625
535,64.08971405029297,374.33203125
535,63.33248519897461,371.05078125
535,71.3774642944336,369.1256103515625
535,61.828033447265625,372.4532470703125
535,59.07514572143555,369.80712890625
535,69.5277099609375,370.48406982421875
535,59.073875427246094,370.45062255859375
535,70.92505645751953,369.371826171875
